[Sat Jul 18 14:41:09 UTC 2026] axis1 child starting RUN_ID=adapt_ax1fv4q1v400s1_finger_seed5_ckpt500000 WM_RUN=ax1wm_finger_fv4q1v400s1_seed5 job=NA host=243a28687a6f
[Sat Jul 18 14:41:09 UTC 2026] env prepared: python=/workspace/conda_envs/dreamerv3/bin/python
python_executable=/workspace/conda_envs/dreamerv3/bin/python
[Sat Jul 18 14:41:09 UTC 2026] offline_fit WM_RUN=ax1wm_finger_fv4q1v400s1_seed5 REPLAY=/workspace/dreamerv3_runs/axis1_finger/q1v400/side1 UPDATES=500000 SEED=5
[Sat Jul 18 14:41:09 UTC 2026] fit flags: --agent.expl.mode apt  (arm=full size=default)
Logdir: /workspace/dreamerv3_runs/ax1wm_finger_fv4q1v400s1_seed5
Static replay: /workspace/dreamerv3_runs/axis1_finger/q1v400/side1
Observations
  reward           Space(float32, shape=(), low=-inf, high=inf)
  is_first         Space(bool, shape=(), low=False, high=True)
  is_last          Space(bool, shape=(), low=False, high=True)
  is_terminal      Space(bool, shape=(), low=False, high=True)
  position         Space(float32, shape=(4,), low=-inf, high=inf)
  velocity         Space(float32, shape=(3,), low=-inf, high=inf)
  touch            Space(float32, shape=(2,), low=-inf, high=inf)
  target_position  Space(float32, shape=(2,), low=-inf, high=inf)
  dist_to_target   Space(float32, shape=(), low=-inf, high=inf)
Actions
  action           Space(float32, shape=(2,), low=-1.0, high=1.0)
Extras
  consec           Space(int32, shape=(), low=-2147483648, high=2147483647)
  stepid           Space(uint8, shape=(20,), low=0, high=255)
  dyn/deter        Space(float32, shape=(512,), low=-inf, high=inf)
  dyn/stoch        Space(float32, shape=(32, 4), low=-inf, high=inf)
JAX devices (1): [cuda:0]
Policy devices: cuda:0
Train devices:  cuda:0
Initializing parameters...
/workspace/dreamerv3/embodied/jax/agent.py:112: DeprecationWarning: `with mesh:` context manager has been deprecated. Please use `with jax.set_mesh(mesh):` instead.
  with self.train_mesh:
Optimizer opt has 580,880 params:
       364,160 dyn
        66,111 val
        50,316 dec
        49,796 pol
        41,153 con
         9,344 enc
/workspace/conda_envs/dreamerv3/lib/python3.11/site-packages/optax/_src/linear_algebra.py:44: DeprecationWarning: optax.global_norm is deprecated in favor of optax.tree.norm
  warnings.warn(
Done initializing!
Compiling 1 checkpoint groups...
Largest checkpoint group: 0 GB
Compiling train and report...
/workspace/dreamerv3/embodied/jax/agent.py:187: DeprecationWarning: `with mesh:` context manager has been deprecated. Please use `with jax.set_mesh(mesh):` instead.
  with self.train_mesh:
/workspace/conda_envs/dreamerv3/lib/python3.11/site-packages/optax/_src/linear_algebra.py:44: DeprecationWarning: optax.global_norm is deprecated in favor of optax.tree.norm
  warnings.warn(
Train cost analysis:
No available
Report cost analysis:
No available
Done compiling!
Did not find any checkpoint.
Loaded static replay: 374800 sampling items (seq length 65).
  update     1/500000: wm_total=0.000  
  update    25/500000: wm_total=27.763  con=0.477  dist_to_target=0.570  dyn=7.918  position=2.639  rep=7.918  target_position=0.698  touch=1.107  velocity=6.436
  update 62350/500000: wm_total=3.773  con=0.020  dist_to_target=0.003  dyn=1.813  position=0.018  rep=1.813  target_position=0.016  touch=0.025  velocity=0.066
  update 62375/500000: wm_total=4.213  con=0.020  dist_to_target=0.008  dyn=2.023  position=0.017  rep=2.023  target_position=0.016  touch=0.029  velocity=0.075
  update 62400/500000: wm_total=3.211  con=0.020  dist_to_target=0.005  dyn=1.535  position=0.022  rep=1.535  target_position=0.017  touch=0.009  velocity=0.067
  update 62425/500000: wm_total=4.097  con=0.020  dist_to_target=0.006  dyn=1.975  position=0.018  rep=1.975  target_position=0.016  touch=0.023  velocity=0.063
  update 62450/500000: wm_total=3.880  con=0.020  dist_to_target=0.007  dyn=1.864  position=0.018  rep=1.864  target_position=0.015  touch=0.020  velocity=0.072
  update 62475/500000: wm_total=3.987  con=0.020  dist_to_target=0.007  dyn=1.909  position=0.017  rep=1.909  target_position=0.015  touch=0.028  velocity=0.082
  update 62500/500000: wm_total=3.777  con=0.020  dist_to_target=0.004  dyn=1.821  position=0.019  rep=1.821  target_position=0.015  touch=0.018  velocity=0.059
  update 62525/500000: wm_total=4.300  con=0.020  dist_to_target=0.006  dyn=2.071  position=0.019  rep=2.071  target_position=0.014  touch=0.027  velocity=0.072
  update 62550/500000: wm_total=4.099  con=0.020  dist_to_target=0.005  dyn=1.971  position=0.018  rep=1.971  target_position=0.015  touch=0.022  velocity=0.078
  update 62575/500000: wm_total=3.582  con=0.020  dist_to_target=0.007  dyn=1.728  position=0.018  rep=1.728  target_position=0.015  touch=0.017  velocity=0.049
  update 62600/500000: wm_total=3.930  con=0.020  dist_to_target=0.006  dyn=1.888  position=0.017  rep=1.888  target_position=0.016  touch=0.021  velocity=0.075
  update 62625/500000: wm_total=3.964  con=0.020  dist_to_target=0.006  dyn=1.903  position=0.017  rep=1.903  target_position=0.016  touch=0.029  velocity=0.069
  update 62650/500000: wm_total=4.324  con=0.020  dist_to_target=0.006  dyn=2.088  position=0.017  rep=2.088  target_position=0.015  touch=0.020  velocity=0.069
  update 62675/500000: wm_total=4.556  con=0.020  dist_to_target=0.005  dyn=2.198  position=0.018  rep=2.198  target_position=0.016  touch=0.029  velocity=0.072
  update 62700/500000: wm_total=3.367  con=0.020  dist_to_target=0.005  dyn=1.620  position=0.017  rep=1.620  target_position=0.015  touch=0.017  velocity=0.052
  update 62725/500000: wm_total=4.363  con=0.020  dist_to_target=0.003  dyn=2.105  position=0.018  rep=2.105  target_position=0.015  touch=0.026  velocity=0.071
  update 62750/500000: wm_total=3.827  con=0.020  dist_to_target=0.004  dyn=1.835  position=0.016  rep=1.835  target_position=0.015  touch=0.017  velocity=0.083
  update 62775/500000: wm_total=4.070  con=0.020  dist_to_target=0.005  dyn=1.962  position=0.017  rep=1.962  target_position=0.015  touch=0.031  velocity=0.056
  update 62800/500000: wm_total=4.208  con=0.020  dist_to_target=0.006  dyn=2.023  position=0.018  rep=2.023  target_position=0.015  touch=0.030  velocity=0.075
  update 62825/500000: wm_total=4.028  con=0.020  dist_to_target=0.006  dyn=1.939  position=0.023  rep=1.939  target_position=0.014  touch=0.016  velocity=0.069
  update 62850/500000: wm_total=3.547  con=0.020  dist_to_target=0.004  dyn=1.701  position=0.017  rep=1.701  target_position=0.016  touch=0.022  velocity=0.066
  update 62875/500000: wm_total=3.646  con=0.020  dist_to_target=0.006  dyn=1.754  position=0.019  rep=1.754  target_position=0.015  touch=0.014  velocity=0.065
  update 62900/500000: wm_total=3.370  con=0.020  dist_to_target=0.005  dyn=1.621  position=0.017  rep=1.621  target_position=0.016  touch=0.016  velocity=0.053
  update 62925/500000: wm_total=5.114  con=0.020  dist_to_target=0.005  dyn=2.471  position=0.023  rep=2.471  target_position=0.014  touch=0.034  velocity=0.074
  update 62950/500000: wm_total=3.926  con=0.020  dist_to_target=0.005  dyn=1.891  position=0.017  rep=1.891  target_position=0.015  touch=0.018  velocity=0.069
  update 62975/500000: wm_total=3.680  con=0.020  dist_to_target=0.003  dyn=1.776  position=0.018  rep=1.776  target_position=0.016  touch=0.017  velocity=0.054
  update 63000/500000: wm_total=4.254  con=0.020  dist_to_target=0.004  dyn=2.047  position=0.017  rep=2.047  target_position=0.015  touch=0.031  velocity=0.073
  update 63025/500000: wm_total=4.292  con=0.020  dist_to_target=0.004  dyn=2.074  position=0.024  rep=2.074  target_position=0.015  touch=0.019  velocity=0.062
  update 63050/500000: wm_total=3.985  con=0.020  dist_to_target=0.007  dyn=1.917  position=0.018  rep=1.917  target_position=0.015  touch=0.026  velocity=0.065
  update 63075/500000: wm_total=4.345  con=0.020  dist_to_target=0.006  dyn=2.095  position=0.018  rep=2.095  target_position=0.015  touch=0.026  velocity=0.069
  update 63100/500000: wm_total=4.108  con=0.020  dist_to_target=0.005  dyn=1.975  position=0.019  rep=1.975  target_position=0.015  touch=0.028  velocity=0.070
  update 63125/500000: wm_total=4.554  con=0.020  dist_to_target=0.005  dyn=2.196  position=0.017  rep=2.196  target_position=0.016  touch=0.032  velocity=0.073
  update 63150/500000: wm_total=4.006  con=0.020  dist_to_target=0.006  dyn=1.926  position=0.018  rep=1.926  target_position=0.015  touch=0.026  velocity=0.069
  update 63175/500000: wm_total=4.043  con=0.020  dist_to_target=0.007  dyn=1.947  position=0.019  rep=1.947  target_position=0.016  touch=0.026  velocity=0.062
  update 63200/500000: wm_total=4.380  con=0.020  dist_to_target=0.007  dyn=2.106  position=0.019  rep=2.106  target_position=0.015  touch=0.033  velocity=0.073
  update 63225/500000: wm_total=3.683  con=0.020  dist_to_target=0.007  dyn=1.768  position=0.018  rep=1.768  target_position=0.015  touch=0.019  velocity=0.068
  update 63250/500000: wm_total=4.530  con=0.020  dist_to_target=0.003  dyn=2.189  position=0.019  rep=2.189  target_position=0.015  touch=0.027  velocity=0.067
  update 63275/500000: wm_total=3.730  con=0.020  dist_to_target=0.007  dyn=1.795  position=0.019  rep=1.795  target_position=0.017  touch=0.020  velocity=0.056
  update 63300/500000: wm_total=3.547  con=0.020  dist_to_target=0.006  dyn=1.695  position=0.018  rep=1.695  target_position=0.015  touch=0.021  velocity=0.076
  update 63325/500000: wm_total=3.905  con=0.020  dist_to_target=0.006  dyn=1.866  position=0.018  rep=1.866  target_position=0.015  touch=0.031  velocity=0.081
  update 63350/500000: wm_total=3.677  con=0.020  dist_to_target=0.004  dyn=1.765  position=0.018  rep=1.765  target_position=0.016  touch=0.020  velocity=0.069
  update 63375/500000: wm_total=4.188  con=0.020  dist_to_target=0.004  dyn=2.018  position=0.016  rep=2.018  target_position=0.015  touch=0.033  velocity=0.062
  update 63400/500000: wm_total=3.461  con=0.020  dist_to_target=0.007  dyn=1.658  position=0.018  rep=1.658  target_position=0.015  touch=0.019  velocity=0.066
  update 63425/500000: wm_total=4.044  con=0.020  dist_to_target=0.006  dyn=1.944  position=0.018  rep=1.944  target_position=0.016  touch=0.022  velocity=0.074
  update 63450/500000: wm_total=4.406  con=0.020  dist_to_target=0.006  dyn=2.120  position=0.017  rep=2.120  target_position=0.014  touch=0.033  velocity=0.074
  update 63475/500000: wm_total=4.195  con=0.020  dist_to_target=0.004  dyn=2.023  position=0.017  rep=2.023  target_position=0.015  touch=0.023  velocity=0.069
  update 63500/500000: wm_total=3.714  con=0.020  dist_to_target=0.005  dyn=1.783  position=0.017  rep=1.783  target_position=0.016  touch=0.026  velocity=0.064
  update 63525/500000: wm_total=4.418  con=0.020  dist_to_target=0.003  dyn=2.128  position=0.017  rep=2.128  target_position=0.016  touch=0.028  velocity=0.076
  update 63550/500000: wm_total=3.565  con=0.020  dist_to_target=0.006  dyn=1.713  position=0.018  rep=1.713  target_position=0.015  touch=0.018  velocity=0.062
  update 63575/500000: wm_total=4.705  con=0.020  dist_to_target=0.007  dyn=2.270  position=0.018  rep=2.270  target_position=0.016  touch=0.029  velocity=0.074
  update 63600/500000: wm_total=3.729  con=0.020  dist_to_target=0.008  dyn=1.794  position=0.019  rep=1.794  target_position=0.015  touch=0.021  velocity=0.058
  update 63625/500000: wm_total=4.166  con=0.020  dist_to_target=0.006  dyn=2.008  position=0.018  rep=2.008  target_position=0.016  touch=0.021  velocity=0.068
  update 63650/500000: wm_total=3.851  con=0.020  dist_to_target=0.006  dyn=1.851  position=0.018  rep=1.851  target_position=0.015  touch=0.021  velocity=0.068
  update 63675/500000: wm_total=4.152  con=0.020  dist_to_target=0.004  dyn=1.996  position=0.018  rep=1.996  target_position=0.015  touch=0.032  velocity=0.071
  update 63700/500000: wm_total=4.807  con=0.020  dist_to_target=0.007  dyn=2.307  position=0.029  rep=2.307  target_position=0.015  touch=0.039  velocity=0.083
  update 63725/500000: wm_total=3.234  con=0.020  dist_to_target=0.007  dyn=1.553  position=0.018  rep=1.553  target_position=0.016  touch=0.016  velocity=0.051
  update 63750/500000: wm_total=4.261  con=0.020  dist_to_target=0.005  dyn=2.049  position=0.019  rep=2.049  target_position=0.016  touch=0.027  velocity=0.076
  update 63775/500000: wm_total=3.951  con=0.020  dist_to_target=0.006  dyn=1.899  position=0.019  rep=1.899  target_position=0.016  touch=0.031  velocity=0.061
  update 63800/500000: wm_total=3.492  con=0.020  dist_to_target=0.005  dyn=1.678  position=0.018  rep=1.678  target_position=0.015  touch=0.021  velocity=0.056
  update 63825/500000: wm_total=4.856  con=0.020  dist_to_target=0.006  dyn=2.341  position=0.018  rep=2.341  target_position=0.015  touch=0.030  velocity=0.084
  update 63850/500000: wm_total=4.077  con=0.020  dist_to_target=0.005  dyn=1.962  position=0.017  rep=1.962  target_position=0.015  touch=0.025  velocity=0.072
  update 63875/500000: wm_total=3.603  con=0.020  dist_to_target=0.006  dyn=1.736  position=0.017  rep=1.736  target_position=0.016  touch=0.022  velocity=0.049
  update 63900/500000: wm_total=4.589  con=0.020  dist_to_target=0.003  dyn=2.208  position=0.017  rep=2.208  target_position=0.015  touch=0.033  velocity=0.082
  update 63925/500000: wm_total=4.375  con=0.020  dist_to_target=0.006  dyn=2.112  position=0.017  rep=2.112  target_position=0.015  touch=0.026  velocity=0.067
  update 63950/500000: wm_total=3.589  con=0.020  dist_to_target=0.005  dyn=1.719  position=0.018  rep=1.719  target_position=0.015  touch=0.020  velocity=0.071
  update 63975/500000: wm_total=4.380  con=0.020  dist_to_target=0.006  dyn=2.111  position=0.018  rep=2.111  target_position=0.015  touch=0.029  velocity=0.069
  update 64000/500000: wm_total=4.830  con=0.020  dist_to_target=0.006  dyn=2.340  position=0.018  rep=2.340  target_position=0.016  touch=0.029  velocity=0.059
  update 64025/500000: wm_total=4.027  con=0.020  dist_to_target=0.003  dyn=1.938  position=0.017  rep=1.938  target_position=0.016  touch=0.032  velocity=0.064
  update 64050/500000: wm_total=3.916  con=0.020  dist_to_target=0.006  dyn=1.885  position=0.018  rep=1.885  target_position=0.016  touch=0.026  velocity=0.060
  update 64075/500000: wm_total=3.190  con=0.020  dist_to_target=0.004  dyn=1.526  position=0.018  rep=1.526  target_position=0.015  touch=0.017  velocity=0.063
  update 64100/500000: wm_total=3.790  con=0.020  dist_to_target=0.007  dyn=1.818  position=0.017  rep=1.818  target_position=0.015  touch=0.023  velocity=0.073
  update 64125/500000: wm_total=3.631  con=0.020  dist_to_target=0.008  dyn=1.742  position=0.018  rep=1.742  target_position=0.016  touch=0.024  velocity=0.061
  update 64150/500000: wm_total=3.237  con=0.020  dist_to_target=0.003  dyn=1.559  position=0.016  rep=1.559  target_position=0.016  touch=0.011  velocity=0.052
  update 64175/500000: wm_total=3.490  con=0.020  dist_to_target=0.007  dyn=1.678  position=0.017  rep=1.678  target_position=0.016  touch=0.020  velocity=0.053
  update 64200/500000: wm_total=4.216  con=0.020  dist_to_target=0.004  dyn=2.032  position=0.019  rep=2.032  target_position=0.015  touch=0.026  velocity=0.067
  update 64225/500000: wm_total=5.214  con=0.020  dist_to_target=0.004  dyn=2.515  position=0.017  rep=2.515  target_position=0.017  touch=0.036  velocity=0.090
  update 64250/500000: wm_total=4.559  con=0.020  dist_to_target=0.004  dyn=2.194  position=0.018  rep=2.194  target_position=0.015  touch=0.032  velocity=0.081
  update 64275/500000: wm_total=4.102  con=0.020  dist_to_target=0.003  dyn=1.977  position=0.019  rep=1.977  target_position=0.015  touch=0.020  velocity=0.070
  update 64300/500000: wm_total=4.036  con=0.020  dist_to_target=0.008  dyn=1.938  position=0.018  rep=1.938  target_position=0.015  touch=0.025  velocity=0.074
  update 64325/500000: wm_total=3.491  con=0.020  dist_to_target=0.004  dyn=1.678  position=0.017  rep=1.678  target_position=0.015  touch=0.022  velocity=0.057
  update 64350/500000: wm_total=4.727  con=0.020  dist_to_target=0.005  dyn=2.277  position=0.017  rep=2.277  target_position=0.016  touch=0.034  velocity=0.082
  update 64375/500000: wm_total=5.119  con=0.020  dist_to_target=0.006  dyn=2.468  position=0.019  rep=2.468  target_position=0.016  touch=0.035  velocity=0.088
  update 64400/500000: wm_total=3.956  con=0.020  dist_to_target=0.003  dyn=1.910  position=0.018  rep=1.910  target_position=0.015  touch=0.023  velocity=0.057
  update 64425/500000: wm_total=3.831  con=0.020  dist_to_target=0.005  dyn=1.839  position=0.016  rep=1.839  target_position=0.015  touch=0.021  velocity=0.075
  update 64450/500000: wm_total=3.913  con=0.020  dist_to_target=0.006  dyn=1.881  position=0.023  rep=1.881  target_position=0.016  touch=0.022  velocity=0.064
  update 64475/500000: wm_total=4.117  con=0.020  dist_to_target=0.005  dyn=1.985  position=0.018  rep=1.985  target_position=0.014  touch=0.019  velocity=0.071
  update 64500/500000: wm_total=3.784  con=0.020  dist_to_target=0.003  dyn=1.819  position=0.019  rep=1.819  target_position=0.016  touch=0.015  velocity=0.072
  update 64525/500000: wm_total=4.145  con=0.020  dist_to_target=0.005  dyn=1.998  position=0.016  rep=1.998  target_position=0.016  touch=0.024  velocity=0.067
  update 64550/500000: wm_total=4.592  con=0.020  dist_to_target=0.008  dyn=2.213  position=0.018  rep=2.213  target_position=0.016  touch=0.037  velocity=0.066
  update 64575/500000: wm_total=4.043  con=0.020  dist_to_target=0.005  dyn=1.939  position=0.017  rep=1.939  target_position=0.015  touch=0.023  velocity=0.084
  update 64600/500000: wm_total=3.528  con=0.020  dist_to_target=0.008  dyn=1.691  position=0.019  rep=1.691  target_position=0.015  touch=0.020  velocity=0.065
  update 64625/500000: wm_total=3.415  con=0.020  dist_to_target=0.003  dyn=1.642  position=0.017  rep=1.642  target_position=0.015  touch=0.016  velocity=0.059
  update 64650/500000: wm_total=3.567  con=0.020  dist_to_target=0.006  dyn=1.712  position=0.018  rep=1.712  target_position=0.014  touch=0.015  velocity=0.069
  update 64675/500000: wm_total=4.250  con=0.020  dist_to_target=0.006  dyn=2.050  position=0.018  rep=2.050  target_position=0.015  touch=0.022  velocity=0.068
  update 64700/500000: wm_total=3.769  con=0.020  dist_to_target=0.005  dyn=1.814  position=0.017  rep=1.814  target_position=0.015  touch=0.024  velocity=0.059
  update 64725/500000: wm_total=4.444  con=0.020  dist_to_target=0.008  dyn=2.139  position=0.018  rep=2.139  target_position=0.017  touch=0.031  velocity=0.073
  update 64750/500000: wm_total=3.659  con=0.020  dist_to_target=0.005  dyn=1.758  position=0.017  rep=1.758  target_position=0.015  touch=0.021  velocity=0.064
  update 64775/500000: wm_total=4.448  con=0.020  dist_to_target=0.005  dyn=2.146  position=0.017  rep=2.146  target_position=0.015  touch=0.036  velocity=0.062
  update 64800/500000: wm_total=3.305  con=0.020  dist_to_target=0.007  dyn=1.585  position=0.018  rep=1.585  target_position=0.016  touch=0.019  velocity=0.054
  update 64825/500000: wm_total=3.320  con=0.020  dist_to_target=0.005  dyn=1.598  position=0.018  rep=1.598  target_position=0.016  touch=0.020  velocity=0.044
  update 64850/500000: wm_total=3.813  con=0.020  dist_to_target=0.007  dyn=1.840  position=0.018  rep=1.840  target_position=0.013  touch=0.016  velocity=0.058
  update 64875/500000: wm_total=3.848  con=0.020  dist_to_target=0.007  dyn=1.841  position=0.017  rep=1.841  target_position=0.016  touch=0.031  velocity=0.073
  update 64900/500000: wm_total=3.599  con=0.020  dist_to_target=0.005  dyn=1.730  position=0.018  rep=1.730  target_position=0.017  touch=0.017  velocity=0.063
  update 64925/500000: wm_total=3.612  con=0.020  dist_to_target=0.007  dyn=1.732  position=0.019  rep=1.732  target_position=0.016  touch=0.024  velocity=0.062
  update 64950/500000: wm_total=5.490  con=0.020  dist_to_target=0.004  dyn=2.649  position=0.020  rep=2.649  target_position=0.015  touch=0.039  velocity=0.094
  update 64975/500000: wm_total=3.339  con=0.020  dist_to_target=0.004  dyn=1.603  position=0.017  rep=1.603  target_position=0.015  touch=0.017  velocity=0.059
  update 65000/500000: wm_total=4.143  con=0.020  dist_to_target=0.003  dyn=1.993  position=0.017  rep=1.993  target_position=0.016  touch=0.034  velocity=0.067
  update 65025/500000: wm_total=4.192  con=0.020  dist_to_target=0.006  dyn=2.022  position=0.018  rep=2.022  target_position=0.014  touch=0.030  velocity=0.060
  update 65050/500000: wm_total=3.850  con=0.020  dist_to_target=0.005  dyn=1.847  position=0.018  rep=1.847  target_position=0.015  touch=0.028  velocity=0.071
  update 65075/500000: wm_total=4.128  con=0.020  dist_to_target=0.007  dyn=1.982  position=0.018  rep=1.982  target_position=0.016  touch=0.028  velocity=0.074
  update 65100/500000: wm_total=4.216  con=0.020  dist_to_target=0.006  dyn=2.034  position=0.018  rep=2.034  target_position=0.015  touch=0.026  velocity=0.062
  update 65125/500000: wm_total=4.228  con=0.020  dist_to_target=0.004  dyn=2.047  position=0.018  rep=2.047  target_position=0.014  touch=0.023  velocity=0.054
  update 65150/500000: wm_total=3.614  con=0.020  dist_to_target=0.005  dyn=1.741  position=0.018  rep=1.741  target_position=0.015  touch=0.018  velocity=0.055
  update 65175/500000: wm_total=4.279  con=0.020  dist_to_target=0.006  dyn=2.066  position=0.018  rep=2.066  target_position=0.015  touch=0.027  velocity=0.061
  update 65200/500000: wm_total=3.276  con=0.020  dist_to_target=0.004  dyn=1.571  position=0.018  rep=1.571  target_position=0.015  touch=0.016  velocity=0.060
  update 65225/500000: wm_total=3.674  con=0.020  dist_to_target=0.008  dyn=1.767  position=0.018  rep=1.767  target_position=0.016  touch=0.018  velocity=0.060
  update 65250/500000: wm_total=4.622  con=0.020  dist_to_target=0.006  dyn=2.228  position=0.017  rep=2.228  target_position=0.015  touch=0.031  velocity=0.076
  update 65275/500000: wm_total=4.161  con=0.020  dist_to_target=0.005  dyn=2.007  position=0.019  rep=2.007  target_position=0.016  touch=0.017  velocity=0.069
  update 65300/500000: wm_total=3.392  con=0.020  dist_to_target=0.004  dyn=1.631  position=0.018  rep=1.631  target_position=0.015  touch=0.016  velocity=0.057
  update 65325/500000: wm_total=3.956  con=0.020  dist_to_target=0.005  dyn=1.907  position=0.018  rep=1.907  target_position=0.015  touch=0.020  velocity=0.062
  update 65350/500000: wm_total=3.972  con=0.020  dist_to_target=0.005  dyn=1.910  position=0.018  rep=1.910  target_position=0.015  touch=0.028  velocity=0.064
  update 65375/500000: wm_total=4.100  con=0.020  dist_to_target=0.005  dyn=1.973  position=0.017  rep=1.973  target_position=0.015  touch=0.032  velocity=0.064
  update 65400/500000: wm_total=4.014  con=0.020  dist_to_target=0.006  dyn=1.932  position=0.017  rep=1.932  target_position=0.015  touch=0.022  velocity=0.070
  update 65425/500000: wm_total=3.958  con=0.020  dist_to_target=0.006  dyn=1.900  position=0.019  rep=1.900  target_position=0.017  touch=0.024  velocity=0.071
  update 65450/500000: wm_total=3.653  con=0.020  dist_to_target=0.006  dyn=1.753  position=0.019  rep=1.753  target_position=0.015  touch=0.023  velocity=0.063
  update 65475/500000: wm_total=3.822  con=0.020  dist_to_target=0.006  dyn=1.837  position=0.018  rep=1.837  target_position=0.016  touch=0.019  velocity=0.071
  update 65500/500000: wm_total=3.879  con=0.020  dist_to_target=0.006  dyn=1.863  position=0.018  rep=1.863  target_position=0.015  touch=0.036  velocity=0.058
  update 65525/500000: wm_total=3.462  con=0.020  dist_to_target=0.006  dyn=1.664  position=0.018  rep=1.664  target_position=0.015  touch=0.023  velocity=0.052
  update 65550/500000: wm_total=4.374  con=0.020  dist_to_target=0.005  dyn=2.108  position=0.018  rep=2.108  target_position=0.016  touch=0.025  velocity=0.074
  update 65575/500000: wm_total=4.327  con=0.020  dist_to_target=0.007  dyn=2.081  position=0.019  rep=2.081  target_position=0.014  touch=0.024  velocity=0.080
  update 65600/500000: wm_total=4.148  con=0.020  dist_to_target=0.004  dyn=1.995  position=0.018  rep=1.995  target_position=0.015  touch=0.030  velocity=0.070
  update 65625/500000: wm_total=4.358  con=0.020  dist_to_target=0.004  dyn=2.097  position=0.016  rep=2.097  target_position=0.016  touch=0.030  velocity=0.076
  update 65650/500000: wm_total=4.188  con=0.020  dist_to_target=0.008  dyn=2.016  position=0.018  rep=2.016  target_position=0.016  touch=0.021  velocity=0.073
  update 65675/500000: wm_total=4.461  con=0.020  dist_to_target=0.004  dyn=2.148  position=0.019  rep=2.148  target_position=0.015  touch=0.024  velocity=0.082
  update 65700/500000: wm_total=3.596  con=0.020  dist_to_target=0.004  dyn=1.728  position=0.017  rep=1.728  target_position=0.016  touch=0.026  velocity=0.056
  update 65725/500000: wm_total=4.075  con=0.020  dist_to_target=0.007  dyn=1.961  position=0.018  rep=1.961  target_position=0.016  touch=0.027  velocity=0.066
  update 65750/500000: wm_total=4.015  con=0.020  dist_to_target=0.007  dyn=1.932  position=0.017  rep=1.932  target_position=0.016  touch=0.027  velocity=0.064
  update 65775/500000: wm_total=4.309  con=0.020  dist_to_target=0.006  dyn=2.076  position=0.017  rep=2.076  target_position=0.015  touch=0.023  velocity=0.075
  update 65800/500000: wm_total=3.955  con=0.020  dist_to_target=0.005  dyn=1.896  position=0.017  rep=1.896  target_position=0.015  touch=0.035  velocity=0.070
  update 65825/500000: wm_total=3.616  con=0.020  dist_to_target=0.008  dyn=1.733  position=0.018  rep=1.733  target_position=0.015  touch=0.019  velocity=0.070
  update 65850/500000: wm_total=3.190  con=0.020  dist_to_target=0.006  dyn=1.534  position=0.017  rep=1.534  target_position=0.016  touch=0.010  velocity=0.054
  update 65875/500000: wm_total=4.144  con=0.020  dist_to_target=0.006  dyn=1.990  position=0.018  rep=1.990  target_position=0.015  touch=0.028  velocity=0.075
  update 65900/500000: wm_total=3.839  con=0.020  dist_to_target=0.006  dyn=1.838  position=0.017  rep=1.838  target_position=0.015  touch=0.024  velocity=0.080
  update 65925/500000: wm_total=3.561  con=0.020  dist_to_target=0.006  dyn=1.709  position=0.019  rep=1.709  target_position=0.016  touch=0.028  velocity=0.053
  update 65950/500000: wm_total=4.213  con=0.020  dist_to_target=0.006  dyn=2.026  position=0.018  rep=2.026  target_position=0.016  touch=0.031  velocity=0.070
  update 65975/500000: wm_total=4.202  con=0.020  dist_to_target=0.006  dyn=2.021  position=0.018  rep=2.021  target_position=0.015  touch=0.023  velocity=0.079
  update 66000/500000: wm_total=3.901  con=0.020  dist_to_target=0.004  dyn=1.877  position=0.018  rep=1.877  target_position=0.015  touch=0.031  velocity=0.057
  update 66025/500000: wm_total=3.932  con=0.020  dist_to_target=0.005  dyn=1.895  position=0.017  rep=1.895  target_position=0.015  touch=0.031  velocity=0.054
  update 66050/500000: wm_total=3.712  con=0.020  dist_to_target=0.008  dyn=1.787  position=0.017  rep=1.787  target_position=0.015  touch=0.019  velocity=0.058
  update 66075/500000: wm_total=3.922  con=0.020  dist_to_target=0.005  dyn=1.885  position=0.018  rep=1.885  target_position=0.015  touch=0.026  velocity=0.067
  update 66100/500000: wm_total=4.717  con=0.020  dist_to_target=0.003  dyn=2.283  position=0.019  rep=2.283  target_position=0.015  touch=0.030  velocity=0.064
  update 66125/500000: wm_total=4.162  con=0.020  dist_to_target=0.006  dyn=2.001  position=0.019  rep=2.001  target_position=0.016  touch=0.026  velocity=0.074
  update 66150/500000: wm_total=3.533  con=0.020  dist_to_target=0.005  dyn=1.701  position=0.017  rep=1.701  target_position=0.015  touch=0.017  velocity=0.056
  update 66175/500000: wm_total=4.658  con=0.020  dist_to_target=0.008  dyn=2.249  position=0.017  rep=2.249  target_position=0.016  touch=0.027  velocity=0.071
  update 66200/500000: wm_total=3.510  con=0.020  dist_to_target=0.006  dyn=1.687  position=0.018  rep=1.687  target_position=0.016  touch=0.016  velocity=0.062
  update 66225/500000: wm_total=3.994  con=0.020  dist_to_target=0.005  dyn=1.923  position=0.018  rep=1.923  target_position=0.016  touch=0.024  velocity=0.065
  update 66250/500000: wm_total=4.014  con=0.020  dist_to_target=0.007  dyn=1.929  position=0.018  rep=1.929  target_position=0.015  touch=0.026  velocity=0.071
